Time,Qin,h1,h2
18.6,0.7273457878205619,0.6332860976876185,0.7446834763531218
18.8,0.7340910232669797,0.6355342799955278,0.7417092696197415
19.0,0.7406447123898434,0.6383319824102107,0.7388739596024501
19.200000000000003,0.7469758047352266,0.6416298042425539,0.73618924438792
19.400000000000002,0.7530567309936698,0.6453781695278858,0.7336650355439293
19.6,0.7588633874823095,0.649527688564793,0.7313094962940375
19.8,0.7643750860635119,0.654029487210484,0.7291290947420738
20.0,0.7695744738070655,0.6588355040230567,0.7271286699260197
20.200000000000003,0.7744474267602847,0.6638987558353993,0.7253115084935031
20.400000000000002,0.7789829221134612,0.6691735727311515,0.7236794298645406
20.6,0.7831728928644797,0.6746158036803841,0.7222328778678333
20.8,0.7870120688229918,0.680182994293842,0.7209710169917655
21.0,0.7904978074762606,0.6858345382830562,0.719891831568345
21.200000000000003,0.7936299178875504,0.6915318042824964,0.7189922263973154
21.400000000000002,0.796410480432231,0.697238239711525,0.718268127509943
21.6,0.79884366481144,0.7029194533392114,0.7177145819607383
21.8,0.800935548429611,0.7085432781735885,0.7173258557154759
22.0,0.8026939368887169,0.7140798162366326,0.7170955288717134
22.200000000000003,0.8041281880442518,0.719501466713584,0.7170165876012777
22.400000000000002,0.8052490407890925,0.7247829388853457,0.7170815123416141
22.6,0.8060684494829473,0.729901251169532,0.7172823618840912
22.8,0.8065994247271864,0.7348357175122526,0.7176108531125612
23.0,0.8068558809965811,0.7395679222910743,0.7180584362353704
23.200000000000003,0.8068524914791582,0.7440816848112662,0.718616365429638
23.400000000000002,0.8066045503409289,0.7483630144034189,0.7192757648791654
23.6,0.806127842521278,0.7524000570614017,0.7200276902381149
23.8,0.805438521074813,0.7561830344957002,0.7208631855929538
24.0,0.8045529920039792,0.7597041764185236,0.7217733360264021
24.200000000000003,0.8034878064713308,0.7629576468236153,0.7227493159105087
24.400000000000002,0.8022595602387085,0.7659394649752604,0.723782433072699
24.6,0.800884800150644,0.768647421777275,0.724864168989743
24.8,0.7993799374590824,0.7710809921534911,0.7259862151710864
25.0,0.7977611677743212,0.7732412440360512,0.7271405058957209
25.200000000000003,0.7960443974212977,0.7751307445263387,0.7283192474665328
25.400000000000002,0.7942451759796755,0.776753463765216,0.7295149441435224
25.6,0.7923786347893675,0.778114677024035,0.7307204209130246
25.8,0.7904594312091618,0.7792208655052463,0.731928843244587
26.0,0.7885016984240649,0.7800796163209925,0.7331337339809016
26.200000000000003,0.7865190006061084,0.7806995220994486,0.7343289874995066
26.400000000000002,0.7845242932430053,0.7810900806515135,0.7355088812781706
26.6,0.7825298884586588,0.7812615951144193,0.7366680849892063
26.8,0.780547425158683,0.7812250749735565,0.7378016672416112
27.0,0.778587843842406,0.7809921383490164,0.7389051000840873
27.200000000000003,0.7766613659300274,0.7805749159187017,0.7399742613767442
27.400000000000002,0.7747774774594671,0.7799859568350949,0.7410054351347503
27.6,0.7729449170118144,0.7792381369776198,0.741995309943405
27.8,0.7711716677270767,0.7783445698667726,0.7429409755411077
28.0,0.7694649532730786,0.7773185205496163,0.7438399176644926
28.200000000000003,0.7678312376298896,0.7761733227486642,0.7446900112485739
28.400000000000002,0.7662762285500873,0.7749222995474776,0.7454895120740661
28.6,0.7648048845516057,0.7735786878663715,0.7462370469540613
28.8,0.7634214252949701,0.7721555669604004,0.7469316025528857
29.0,0.7621293451905538,0.7706657911492465,0.747572512931145
29.200000000000003,0.7609314300742815,0.7691219269647865,0.7481594459126102
29.400000000000002,0.7598297767821738,0.7675361948770166,0.74869238837058
29.6,0.7588258154454809,0.7659204157327658,0.7491716305335847
29.8,0.7579203343191819,0.7642859620143694,0.7495977494126382
30.0,0.7571135069475369,0.7626437139973675,0.7499715914545972
30.200000000000003,0.7564049214614837,0.7610040208575496,0.7502942545284064
30.400000000000002,0.7557936117942089,0.7593766667485179,0.7505670693530003
30.6,0.7552780905934634,0.7577708418416471,0.7507915804772631
30.8,0.7548563836023807,0.7561951182911505,0.7509695269236213
31.0,0.7545260652749405,0.7546574310582156,0.7511028226074565
31.200000000000003,0.7542842953879811,0.7531650635001357,0.7511935366444966
31.400000000000002,0.7541278564090207,0.7517246376033356,0.7512438736575916
31.6,0.7540531913782166,0.7503421087134526,0.751256154192765
31.8,0.7540564420637164,0.7490227645914604,0.7512327953520956
32.0,0.7541334871524872,0.747771228602467,0.7511762917478224
32.2,0.7542799802435071,0.7465914668234976,0.7510891968780685
32.4,0.7544913874169431,0.7454867988384918,0.7509741050197631
32.6,0.7547630241615895,0.7444599119730483,0.7508336337287458
32.800000000000004,0.7550900914533074,0.7435128787082753,0.7506704070307091
33.0,0.7554677107893714,0.742647177002516,0.7504870393796487
33.2,0.7558909579973415,0.7418637132417687,0.7502861204529189
33.4,0.756354895652152,0.7411628475343038,0.7500702008439366
33.6,0.7568546039513311,0.7405444210622569,0.7498417787051342
33.800000000000004,0.757385209915438,0.7400077852027728,0.7496032873850422
34.0,0.7579419147986491,0.7395518321334832,0.7493570840945004
34.2,0.7585200196127475,0.7391750266415777,0.7491054396280598
34.4,0.7591149486862918,0.7388754388623113,0.7488505291577591
34.6,0.7597222711992426,0.7386507776812996,0.7485944241077508
34.800000000000004,0.7603377206515753,0.7384984245451814,0.7483390851098037
35.0,0.7609572122422013,0.7384154674369647,0.7480863560316212
35.2,0.7615768581516448,0.738398734785406,0.7478379590622655
35.4,0.7621929807382376,0.7384448290918743,0.7475954908318375
35.6,0.7628021236729108,0.7385501600731134,0.7473604195359931
35.800000000000004,0.7634010610518998,0.7387109771339203,0.7471340830299164
36.0,0.7639868045397034,0.7389234009998074,0.7469176878510669
36.2,0.7645566086063967,0.7391834543560173,0.7467123091253783
36.4,0.76510797393384,0.7394870913556436,0.7465188913076267
36.6,0.7656386490744235,0.7398302258759011,0.7463382497034124
36.800000000000004,0.7661466304537387,0.7402087584176661,0.7461710727175868
37.0,0.7666301608150009,0.7406186015591173,0.746017924771993
37.2,0.7670877262081749,0.7410557038895591,0.745879249834055
37.4,0.7675180516306563,0.741516072364199,0.7457553754969891
37.6,0.7679200954290749,0.7419957930347041,0.7456465175522177
37.800000000000004,0.7682930425733981,0.742491050123716,0.7455527849948596
38.0,0.768636296915093,0.7429981434241096,0.7454741854039422
38.2,0.7689494725407582,0.7435135040156057,0.7454106306401538
38.400000000000006,0.7692323843314225,0.7440337083023647,0.7453619428055005
38.6,0.7694850378357501,0.7445554903853908,0.7453278604110957
38.800000000000004,0.7697076185627427,0.7450757527929515,0.7453080447014456
39.0,0.7699004807963169,0.7455915756007797,0.7453020860859597
39.2,0.770064136030408,0.7461002239815806,0.7453095106309628
39.400000000000006,0.7701992411191125,0.7465991542303301,0.745329786568186
39.6,0.7703065862319007,0.7470860183180512,0.7453623307785133
39.800000000000004,0.7703870826991722,0.7475586670322123,0.7454065152126458
40.0,0.7704417508284669,0.7480151517666304,0.7454616732132664
40.2,0.7704717077665321,0.7484537250278231,0.7455271057062305
40.400000000000006,0.770478155477238,0.7488728397281588,0.7456020872312399
40.6,0.7704623689000789,0.7492711473389354,0.7456858717853635
40.800000000000004,0.7704256843487401,0.7496474949787226,0.745777698455621
41.0,0.7703694882039716,0.7500009215139348,0.7458767968196417
41.2,0.770295205949848,0.7503306527497285,0.7459823920961245
41.400000000000006,0.7702042915974109,0.7506360957899425,0.746093710029454
41.6,0.7700982175347183,0.7509168326449659,0.7462099814953594
41.800000000000004,0.7699784648374913,0.7511726131661599,0.746330446816931
42.0,0.769846514069853,0.7514033473847943,0.7464543597826284
42.2,0.7697038366001223,0.7516090973324276,0.746580991360124
42.400000000000006,0.7695518864522598,0.7517900684182832,0.7467096331019116
42.6,0.7693920927093753,0.7519466004374762,0.7468396002405921
42.800000000000004,0.7692258524817,0.752079158281964,0.7469702344735999
43.0,0.769054524447611,0.7521883224238413,0.7471009064388764
43.2,0.768879422972665,0.752274779238106,0.7472310178846207
43.400000000000006,0.7687018128081623,0.7523393112293187,0.7473600035377526
43.6,0.7685229043675269,0.7523827872236684,0.7474873326771183
43.800000000000004,0.7683438495757338,0.7524061525848899,0.7476125104187479
44.0,0.7681657382841683,0.7524104195092512,0.7477350787216434
44.2,0.7679895952406428,0.7523966574514811,0.7478546171236375
44.400000000000006,0.7678163776018329,0.7523659837300505,0.747970743217816
44.6,0.7676469729731243,0.7523195543566853,0.7480831128808458
44.800000000000004,0.767482197958784,0.7522585551313785,0.7481914202653013
45.0,0.7673227972034814,0.7521841930405271,0.7482953975687234
45.2,0.7671694429044899,0.7520976879921436,0.7483948145927022
45.400000000000006,0.7670227347723819,0.752000264918417,0.7484894781057237
45.6,0.7668832004167133,0.7518931462722321,0.7485792310238901
45.800000000000004,0.7667512961320483,0.7517775449406268,0.7486639514238888
46.0,0.7666274080587132,0.7516546575945793,0.7487435514027797
46.2,0.7665118536918897,0.7515256584910053,0.7488179757992668
46.400000000000006,0.7664048837120447,0.7513916937394016,0.7488872007911425
46.6,0.7663066841092595,0.7512538760422407,0.7489512323835386
46.800000000000004,0.7662173785737474,0.7511132799149834,0.7490101048024836
47.0,0.7661370311247386,0.7509709373884793,0.7490638788080659
47.2,0.766065648949958,0.7508278341935476,0.7491126399412303
47.400000000000006,0.7660031854281122,0.7506849064247132,0.7491564967179064
47.6,0.7659495433071482,0.7505430376774039,0.7491955787837692
47.800000000000004,0.7659045780115128,0.750403056650413,0.7492300350424901
48.0,0.7658681010522493,0.7502657352031029,0.7492600317698352
48.2,0.7658398835144913,0.7501317868546759,0.7492857507254246
48.400000000000006,0.7658196595977488,0.7500018657108664,0.7493073872733793
48.6,0.765807130185317,0.7498765658016326,0.7493251485224648
48.800000000000004,0.7658019664201756,0.7497564208118287,0.749339251495679
49.0,0.7658038132658544,0.7496419041854374,0.7493499213385603
49.2,0.7658122930319377,0.7495334295827283,0.7493573895747815
49.400000000000006,0.7658270088451228,0.7494313516686797,0.749361892416885
49.6,0.7658475480480659,0.7493359672101598,0.7493636691392752
49.800000000000004,0.7658734855095837,0.7492475164587018,0.7493629605198547
50.0,0.7659043868311727,0.749166184795222,0.7493600073559468
50.2,0.7659398114362054,0.749092104612715,0.7493550490594109
50.400000000000006,0.765979315529583,0.7490253574128074,0.7493483223351289
50.6,0.766022454917045,0.7489659760920558,0.7493400599463198
50.800000000000004,0.7660687876747523,0.748913947394029,0.7493304895694357
51.0,0.7661178766611585,0.7488692145035011,0.7493198327407112
51.2,0.766169291864567,0.7488316797595095,0.74930830389577
51.400000000000006,0.7662226125811151,0.7488012074645665,0.7492961095030588
51.6,0.7662774294192389,0.7487776267679711,0.7492834472912702
51.800000000000004,0.7663333461279357,0.7487607346019156,0.749270505570334
52.0,0.7663899812473617,0.7487502986499261,0.7492574626450158
52.2,0.7664469695814561,0.7487460603280962,0.7492444863196467
52.400000000000006,0.766503963493385,0.7487477377605654,0.7492317334920383
52.6,0.7665606340256386,0.7487550287317439,0.7492193498341954
52.800000000000004,0.7666166718475738,0.7487676135988856,0.7492074695570434
53.0,0.7666717880340997,0.7487851581497474,0.7491962152560289
53.2,0.7667257146800288,0.748807316391249,0.7491856978341247
53.400000000000006,0.7667782053553626,0.7488337332562283,0.7491760164984994
53.6,0.7668290354074653,0.7488640472166009,0.7491672588268575
53.800000000000004,0.7668780021166794,0.7488978927924296,0.7491595008992601
54.0,0.7669249247124651,0.7489349029476193,0.7491528074910633
54.2,0.7669696442576023,0.748974711364144,0.7491472323224836
54.400000000000006,0.7670120234083765,0.7490169545878846,0.7491428183602011
54.6,0.7670519460589866,0.7490612740403122,0.7491395981663502
54.800000000000004,0.7670893168786498,0.7491073178913665,0.7491375942902169
55.0,0.7671240607500646,0.7491547427899732,0.7491368196979625
55.2,0.7671561221180054,0.749203215449683,0.7491372782357226
55.400000000000006,0.7671854642568771,0.7492524140879264,0.7491389651214841
55.6,0.7672120684660573,0.7493020297183286,0.7491418674612275
55.800000000000004,0.767235933201797,0.7493517672964392,0.7491459647849227
56.0,0.7672570731543462,0.7494013467200835,0.7491512295980928
56.2,0.7672755182788186,0.7494505036863403,0.7491576279448035
56.400000000000006,0.7672913127881116,0.7494989904078939,0.7491651199780972
